CNPJ,RazaoSocial,RegistroANS,Trimestre,Ano,ValorDespesas
66916305000156,UNIMED SUDOESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO,327468,3,2025,103007091.1
83937631000169,CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC,327557,1,2025,165034631.13
83937631000169,CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC,327557,2,2025,306876311.46999997
83937631000169,CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC,327557,3,2025,438854744.7
71186886000158,UNIMED SÃO JOÃO NEPOMUCENO COOPERATIVA DE TRABALHO MÉDICO LTDA.,327638,1,2025,27882506.74
71186886000158,UNIMED SÃO JOÃO NEPOMUCENO COOPERATIVA DE TRABALHO MÉDICO LTDA.,327638,2,2025,49428645.29
71186886000158,UNIMED SÃO JOÃO NEPOMUCENO COOPERATIVA DE TRABALHO MÉDICO LTDA.,327638,3,2025,77493172.28
12442737000143,UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO,327689,1,2025,1523642763.19
12442737000143,UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO,327689,2,2025,2806014180.54
12442737000143,UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO,327689,3,2025,4125884681.54
02511261000100,UNIMED FEDERAÇAO DO ESTADO DO MATO GROSSO,328031,1,2025,1034556.9
02511261000100,UNIMED FEDERAÇAO DO ESTADO DO MATO GROSSO,328031,2,2025,869795.6000000001
02511261000100,UNIMED FEDERAÇAO DO ESTADO DO MATO GROSSO,328031,3,2025,869795.6000000001
01559455000104,UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS,328294,1,2025,188093295.26999998
01559455000104,UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS,328294,2,2025,343039078.02
01559455000104,UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS,328294,3,2025,504514625.8
00552181000169,UNIMED DE MOCOCA COOPERATIVA DE TRAB. MÉDICO,328308,1,2025,56864338.17
00552181000169,UNIMED DE MOCOCA COOPERATIVA DE TRAB. MÉDICO,328308,2,2025,116492001.39
00552181000169,UNIMED DE MOCOCA COOPERATIVA DE TRAB. MÉDICO,328308,3,2025,181256655.79000002
92316124000107,UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,328375,1,2025,40561428.65
92316124000107,UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,328375,2,2025,75333135.96000001
92316124000107,UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,328375,3,2025,113717306.36
00453863000114,MED-TOUR ADMINISTRADORA DE BENEFÍCIOS E EMPREENDIMENTOS LTDA.,328537,1,2025,239642334.33
00453863000114,MED-TOUR ADMINISTRADORA DE BENEFÍCIOS E EMPREENDIMENTOS LTDA.,328537,2,2025,436866150.69
00453863000114,MED-TOUR ADMINISTRADORA DE BENEFÍCIOS E EMPREENDIMENTOS LTDA.,328537,3,2025,658487241.63
82996703000186,UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA,329339,1,2025,463569727.3
82996703000186,UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA,329339,2,2025,917250394.53
82996703000186,UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA,329339,3,2025,1389473996.35
55189930000127,IRMANDADE DE MISERICORDIA DE PORTO FERREIRA,329355,1,2025,64866751.45
55189930000127,IRMANDADE DE MISERICORDIA DE PORTO FERREIRA,329355,2,2025,133395897.27
55189930000127,IRMANDADE DE MISERICORDIA DE PORTO FERREIRA,329355,3,2025,208696473.06
00580481000151,FUNDACAO CAPITAL PREVIDENCIA E SAUDE - CAPITAL PREV,329665,2,2025,82241871.45
00580481000151,FUNDACAO CAPITAL PREVIDENCIA E SAUDE - CAPITAL PREV,329665,3,2025,145585489.87
72783970000111,UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO,329886,1,2025,140060759.16
72783970000111,UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO,329886,2,2025,276429310.53000003
72783970000111,UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO,329886,3,2025,422774771.84000003
26189530000113,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,330108,1,2025,181154952.8
26189530000113,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,330108,2,2025,340059777.72
26189530000113,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,330108,3,2025,504409095.72
72957814000120,SANTA CASA DE MISERICÓRDIA DE VOTUPORANGA,330116,1,2025,67204349.15
72957814000120,SANTA CASA DE MISERICÓRDIA DE VOTUPORANGA,330116,2,2025,124475674.6
72957814000120,SANTA CASA DE MISERICÓRDIA DE VOTUPORANGA,330116,3,2025,183824359.73
29290152000158,UNIMED DE BARRA MANSA SOC. COOP. SERV.MED.E HOSPIT.,330264,1,2025,169679015.88
29290152000158,UNIMED DE BARRA MANSA SOC. COOP. SERV.MED.E HOSPIT.,330264,2,2025,340834396.74
29290152000158,UNIMED DE BARRA MANSA SOC. COOP. SERV.MED.E HOSPIT.,330264,3,2025,522270449.92
09306242000182,ASSOCIAÇÃO DOS AUDITORES FISCAIS DO ESTADO DA PARAÍBA - AFRAFEP,330281,1,2025,64239413.260000005
09306242000182,ASSOCIAÇÃO DOS AUDITORES FISCAIS DO ESTADO DA PARAÍBA - AFRAFEP,330281,2,2025,126263236.44
09306242000182,ASSOCIAÇÃO DOS AUDITORES FISCAIS DO ESTADO DA PARAÍBA - AFRAFEP,330281,3,2025,189443028.69
68709211000131,UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO,330566,1,2025,147404331.06
68709211000131,UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO,330566,2,2025,310729823.76
68709211000131,UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO,330566,3,2025,486385735.34
31787625000179,FUNDAÇÃO DE SEGURIDADE SOCIAL DA ARCELORMITTAL BRASIL - FUNSSEST,330809,1,2025,179712387.61
31787625000179,FUNDAÇÃO DE SEGURIDADE SOCIAL DA ARCELORMITTAL BRASIL - FUNSSEST,330809,2,2025,270937326.21
31787625000179,FUNDAÇÃO DE SEGURIDADE SOCIAL DA ARCELORMITTAL BRASIL - FUNSSEST,330809,3,2025,397055694.0
02903477000102,ASSOCIAÇÃO SAÚDE CONCEIÇÃO,330892,1,2025,35529684.86
02903477000102,ASSOCIAÇÃO SAÚDE CONCEIÇÃO,330892,2,2025,69826424.11
02903477000102,ASSOCIAÇÃO SAÚDE CONCEIÇÃO,330892,3,2025,102871981.27
02064028000118,UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA,331104,1,2025,7270589.16
02064028000118,UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA,331104,2,2025,8217249.57
02064028000118,UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA,331104,3,2025,12202437.78
34269803000168,REAL GRANDEZA - FUNDAÇÃO DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL,331317,1,2025,490368837.45
34269803000168,REAL GRANDEZA - FUNDAÇÃO DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL,331317,2,2025,968810861.36
34269803000168,REAL GRANDEZA - FUNDAÇÃO DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL,331317,3,2025,1440513447.14
60633369000163,UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MÉDICO,331341,1,2025,314938241.97
60633369000163,UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MÉDICO,331341,2,2025,612207719.63
60633369000163,UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MÉDICO,331341,3,2025,923727439.5699999
25910449000118,UNIMED ARAXÁ COOPERATIVA DE TRABALHO MÉDICO LTDA.,331651,1,2025,134791901.05
25910449000118,UNIMED ARAXÁ COOPERATIVA DE TRABALHO MÉDICO LTDA.,331651,2,2025,260748706.31
25910449000118,UNIMED ARAXÁ COOPERATIVA DE TRABALHO MÉDICO LTDA.,331651,3,2025,391800032.76
60214517000105,UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO,331872,1,2025,965255066.72
60214517000105,UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO,331872,2,2025,1836666600.7
60214517000105,UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO,331872,3,2025,2760158080.24
39419809000198,PASA - PLANO DE ASSISTENCIA A SAUDE DO APOSENTADO DA VALE,331988,1,2025,816624191.26
39419809000198,PASA - PLANO DE ASSISTENCIA A SAUDE DO APOSENTADO DA VALE,331988,2,2025,1451750859.3
39419809000198,PASA - PLANO DE ASSISTENCIA A SAUDE DO APOSENTADO DA VALE,331988,3,2025,2139976104.75
74466137000172,UNIMED DE GUARULHOS COOPERATIVA DE TRABALHO MÉDICO,333051,1,2025,346827130.15
74466137000172,UNIMED DE GUARULHOS COOPERATIVA DE TRABALHO MÉDICO,333051,2,2025,703104217.29
74466137000172,UNIMED DE GUARULHOS COOPERATIVA DE TRABALHO MÉDICO,333051,3,2025,1060083038.78
01672007000112,SISTEMA PREVSAUDE DENTAL LTDA,333239,1,2025,1686920.15
01672007000112,SISTEMA PREVSAUDE DENTAL LTDA,333239,2,2025,3186848.08
01672007000112,SISTEMA PREVSAUDE DENTAL LTDA,333239,3,2025,4781180.72
15395999000192,UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA,333662,1,2025,288998331.15
15395999000192,UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA,333662,2,2025,565045644.48
15395999000192,UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA,333662,3,2025,871983278.66
57746455000178,MEDISERVICE OPERADORA DE PLANOS DE SAÚDE S.A.,333689,1,2025,527204704.15
57746455000178,MEDISERVICE OPERADORA DE PLANOS DE SAÚDE S.A.,333689,2,2025,1000290571.76
57746455000178,MEDISERVICE OPERADORA DE PLANOS DE SAÚDE S.A.,333689,3,2025,1437079490.98
52852100000140,IRMANDADE DE MISERICÓRDIA DO HOSPITAL DA SANTA CASA DE MONTE ALTO,333808,1,2025,77675223.88
52852100000140,IRMANDADE DE MISERICÓRDIA DO HOSPITAL DA SANTA CASA DE MONTE ALTO,333808,2,2025,148018471.76
52852100000140,IRMANDADE DE MISERICÓRDIA DO HOSPITAL DA SANTA CASA DE MONTE ALTO,333808,3,2025,232356656.26
89761670000134,ASSOCIAÇAO UNISAUDE MARAU,333867,1,2025,27610120.38
89761670000134,ASSOCIAÇAO UNISAUDE MARAU,333867,2,2025,46853167.05
89761670000134,ASSOCIAÇAO UNISAUDE MARAU,333867,3,2025,64846348.96
23278898000160,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PASSOS,333875,1,2025,66943033.910000004
23278898000160,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PASSOS,333875,2,2025,134719242.23000002
23278898000160,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PASSOS,333875,3,2025,209482443.13
48721401000167,UNIMED DE CAÇAPAVA - COOPERATIVA DE TRABALHO MEDICO,334154,1,2025,132593091.34
48721401000167,UNIMED DE CAÇAPAVA - COOPERATIVA DE TRABALHO MEDICO,334154,2,2025,255180031.39
48721401000167,UNIMED DE CAÇAPAVA - COOPERATIVA DE TRABALHO MEDICO,334154,3,2025,384994231.11
58702853000155,UNIODONTO DE SOROCABA COOPERATIVA ODONTOLÓGICA,334243,1,2025,8881135.41
58702853000155,UNIODONTO DE SOROCABA COOPERATIVA ODONTOLÓGICA,334243,2,2025,18773121.49
58702853000155,UNIODONTO DE SOROCABA COOPERATIVA ODONTOLÓGICA,334243,3,2025,29188984.34
01773319000112,UNIMED VALE DO PARAÍBA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,334511,1,2025,4570857.11
01773319000112,UNIMED VALE DO PARAÍBA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,334511,2,2025,7852492.0200000005
01773319000112,UNIMED VALE DO PARAÍBA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,334511,3,2025,9254223.43
82624776000147,UNIMED BLUMENAU - COOPERATIVA DE TRABALHO MEDICO,334561,1,2025,1077257549.56
82624776000147,UNIMED BLUMENAU - COOPERATIVA DE TRABALHO MEDICO,334561,2,2025,2079626409.0700002
82624776000147,UNIMED BLUMENAU - COOPERATIVA DE TRABALHO MEDICO,334561,3,2025,3187100363.11
37652765000116,UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.,334847,1,2025,34260362.14
37652765000116,UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.,334847,2,2025,57678886.6
37652765000116,UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.,334847,3,2025,90971920.14
45100138000109,UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO,335100,1,2025,1972787229.47
45100138000109,UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO,335100,2,2025,3770841453.24
45100138000109,UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO,335100,3,2025,5722555553.83
00111826000128,UNIMED ARARUAMA COOPERATIVA DE TRABALHO MÉDICO LTDA,335215,1,2025,213482236.57
00111826000128,UNIMED ARARUAMA COOPERATIVA DE TRABALHO MÉDICO LTDA,335215,2,2025,430262377.15000004
00111826000128,UNIMED ARARUAMA COOPERATIVA DE TRABALHO MÉDICO LTDA,335215,3,2025,652742174.84
23725062000166,UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA,335258,1,2025,31783926.7
23725062000166,UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA,335258,2,2025,59320618.69
23725062000166,UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA,335258,3,2025,90504005.67
29135795000127,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,335479,1,2025,596981089.0600001
29135795000127,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,335479,2,2025,1155841000.81
29135795000127,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,335479,3,2025,1672336385.97
65276354000109,UNIMED ITABIRA COOPERATIVA DE TRABALHO MÉDICO,335517,1,2025,143133103.71
65276354000109,UNIMED ITABIRA COOPERATIVA DE TRABALHO MÉDICO,335517,2,2025,257947937.76999998
65276354000109,UNIMED ITABIRA COOPERATIVA DE TRABALHO MÉDICO,335517,3,2025,389252200.02
92128610000193,"UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.",335541,1,2025,134651338.79
92128610000193,"UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.",335541,2,2025,212963746.03
92128610000193,"UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.",335541,3,2025,276861022.86
08380701000105,UNIMED NATAL SOC. COOP. DE TRAB. MÉDICO,335592,1,2025,1778021072.3500001
08380701000105,UNIMED NATAL SOC. COOP. DE TRAB. MÉDICO,335592,2,2025,3294115788.29
08380701000105,UNIMED NATAL SOC. COOP. DE TRAB. MÉDICO,335592,3,2025,4862213860.55
31466949000105,SAMEDIL SERVIÇOS DE ATENDIMENTO MÉDICO S/A,335614,1,2025,2112091532.98
31466949000105,SAMEDIL SERVIÇOS DE ATENDIMENTO MÉDICO S/A,335614,2,2025,4126138418.83
31466949000105,SAMEDIL SERVIÇOS DE ATENDIMENTO MÉDICO S/A,335614,3,2025,6632034586.38
02041808000142,ADVANCE PLANOS DE SAÚDE LTDA,335657,1,2025,38456464.33
02041808000142,ADVANCE PLANOS DE SAÚDE LTDA,335657,2,2025,77377080.28
02041808000142,ADVANCE PLANOS DE SAÚDE LTDA,335657,3,2025,116375894.88
46124624000111,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,335690,1,2025,4433535177.17
46124624000111,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,335690,2,2025,8685499206.13
46124624000111,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,335690,3,2025,13093701233.75
14799035000147,ASSOCIAÇÃO DOS SERVIDORES FISCAIS DO ESTADO DA BAHIA,335754,1,2025,148677215.27
14799035000147,ASSOCIAÇÃO DOS SERVIDORES FISCAIS DO ESTADO DA BAHIA,335754,2,2025,288098577.69
14799035000147,ASSOCIAÇÃO DOS SERVIDORES FISCAIS DO ESTADO DA BAHIA,335754,3,2025,442634212.73
13086566000120,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANESE,335789,1,2025,48916355.56
13086566000120,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANESE,335789,2,2025,80707331.71
13086566000120,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANESE,335789,3,2025,116468730.34
00172586000171,UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA,336017,1,2025,11371083.11
00172586000171,UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA,336017,2,2025,10829274.709999999
00172586000171,UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA,336017,3,2025,17038806.68
66872888000160,UNIMED DE MARILIA COOPERATIVA DE TRABALHO MÉDICO,336106,1,2025,552985096.64
66872888000160,UNIMED DE MARILIA COOPERATIVA DE TRABALHO MÉDICO,336106,2,2025,1056604286.11
66872888000160,UNIMED DE MARILIA COOPERATIVA DE TRABALHO MÉDICO,336106,3,2025,1574313487.09
08315806000180,UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO,336467,1,2025,29784290.669999998
08315806000180,UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO,336467,2,2025,53031332.19
08315806000180,UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO,336467,3,2025,82571236.9
79115762000193,IRMANDADE SANTA CASA DE MISERICÓRDIA DE MARINGÁ,336831,1,2025,177905406.22
79115762000193,IRMANDADE SANTA CASA DE MISERICÓRDIA DE MARINGÁ,336831,2,2025,361235575.1
79115762000193,IRMANDADE SANTA CASA DE MISERICÓRDIA DE MARINGÁ,336831,3,2025,558556514.61
81710543000102,UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO,336858,1,2025,2094329386.23
81710543000102,UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO,336858,2,2025,6881904253.49
81710543000102,UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO,336858,3,2025,7028346327.89
21490586000190,COOPERATIVA DE TRABALHO MÉDICO DE POUSO ALEGRE,337188,1,2025,450715298.28
21490586000190,COOPERATIVA DE TRABALHO MÉDICO DE POUSO ALEGRE,337188,2,2025,887735003.9300001
21490586000190,COOPERATIVA DE TRABALHO MÉDICO DE POUSO ALEGRE,337188,3,2025,1314271534.59
05657234000120,UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA,337374,1,2025,477046265.09
05657234000120,UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA,337374,2,2025,933451643.46
05657234000120,UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA,337374,3,2025,1409178610.79
00946953000147,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,337498,1,2025,111017310.04
00946953000147,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,337498,2,2025,197317412.29
00946953000147,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,337498,3,2025,294136027.17
86483542000188,UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA,337561,1,2025,26092354.97
86483542000188,UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA,337561,2,2025,50211835.59
86483542000188,UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA,337561,3,2025,75441047.84
13360276000122,UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO,337668,1,2025,896723098.8599999
13360276000122,UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO,337668,2,2025,1594477085.7
13360276000122,UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO,337668,3,2025,2291702255.27
84313741000112,UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA,337871,1,2025,305896215.28
84313741000112,UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA,337871,2,2025,549012006.1800001
84313741000112,UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA,337871,3,2025,810116810.89
90747908000156,SULMED - ASSISTÊNCIA MÉDICA LTDA,338346,1,2025,101769153.72
90747908000156,SULMED - ASSISTÊNCIA MÉDICA LTDA,338346,2,2025,206489427.27
90747908000156,SULMED - ASSISTÊNCIA MÉDICA LTDA,338346,3,2025,312752440.54
77375897000162,FUNDAÇÃO SANEPAR DE ASSISTÊNCIA SOCIAL,338648,1,2025,355051682.2
77375897000162,FUNDAÇÃO SANEPAR DE ASSISTÊNCIA SOCIAL,338648,2,2025,504917604.01
77375897000162,FUNDAÇÃO SANEPAR DE ASSISTÊNCIA SOCIAL,338648,3,2025,734398067.76
35436658000125,DENTAL CENTER LTDA,339458,1,2025,6611357.93
35436658000125,DENTAL CENTER LTDA,339458,2,2025,12665873.07
35436658000125,DENTAL CENTER LTDA,339458,3,2025,18603764.88
02812468000106,UNIMED NACIONAL - COOPERATIVA CENTRAL,339679,1,2025,12469460116.82
02812468000106,UNIMED NACIONAL - COOPERATIVA CENTRAL,339679,2,2025,22058301933.19
02812468000106,UNIMED NACIONAL - COOPERATIVA CENTRAL,339679,3,2025,31696774255.579998
19878404000100,FUNDAÇÃO SÃO FRANCISCO XAVIER,339954,1,2025,1081906568.29
19878404000100,FUNDAÇÃO SÃO FRANCISCO XAVIER,339954,2,2025,2012674480.92
19878404000100,FUNDAÇÃO SÃO FRANCISCO XAVIER,339954,3,2025,3029513543.25
42425561000182,SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA,340162,1,2025,11642780.9
42425561000182,SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA,340162,2,2025,18875895.830000002
42425561000182,SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA,340162,3,2025,18371936.64
80653975000158,UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO,340251,1,2025,120963256.7
80653975000158,UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO,340251,2,2025,229117776.47
80653975000158,UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO,340251,3,2025,328015012.61
76882612000117,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,340782,1,2025,1020407874.85
76882612000117,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,340782,2,2025,2261012001.12
76882612000117,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,340782,3,2025,3221830807.32
24449225000198,UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO,340952,1,2025,588611708.14
24449225000198,UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO,340952,2,2025,1158791403.05
24449225000198,UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO,340952,3,2025,1732427687.1200001
00763923000103,UNIMED ALTO PARANAIBA COOPERATIVA DE TRABALHO MEDICO,341819,1,2025,1536933.29
00763923000103,UNIMED ALTO PARANAIBA COOPERATIVA DE TRABALHO MEDICO,341819,2,2025,2117368.79
00763923000103,UNIMED ALTO PARANAIBA COOPERATIVA DE TRABALHO MEDICO,341819,3,2025,3139409.81
90619818000180,HOSPITAL DE PRONTOCLINICA LTDA.,341941,1,2025,31124536.33
90619818000180,HOSPITAL DE PRONTOCLINICA LTDA.,341941,2,2025,54535653.12
90619818000180,HOSPITAL DE PRONTOCLINICA LTDA.,341941,3,2025,75640664.53
02403281000159,SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA,342033,1,2025,1161069094.29
02403281000159,SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA,342033,2,2025,2158178168.26
02403281000159,SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA,342033,3,2025,3242454212.9700003
03533726000188,UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO,342084,1,2025,2169187866.91
03533726000188,UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO,342084,2,2025,3954693663.14
03533726000188,UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO,342084,3,2025,5738212416.73
01659087000176,UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA,342131,1,2025,53588535.98
01659087000176,UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA,342131,2,2025,104413710.63
01659087000176,UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA,342131,3,2025,203153348.4
02192677000102,UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO,342157,1,2025,18383315.67
02192677000102,UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO,342157,2,2025,39676295.31
02192677000102,UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO,342157,3,2025,61044502.43
02338268000163,UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS,342203,1,2025,28326582.490000002
02338268000163,UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS,342203,2,2025,52994443.86
02338268000163,UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS,342203,3,2025,79021548.74
47565155000139,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,342343,1,2025,91401233.25999999
47565155000139,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,342343,2,2025,171043945.69
47565155000139,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,342343,3,2025,254929608.02
03980208000102,UNIMED REGIONAL DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO,342386,1,2025,82099987.48
03980208000102,UNIMED REGIONAL DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO,342386,2,2025,156072664.93
03980208000102,UNIMED REGIONAL DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO,342386,3,2025,237673572.46
87547444000120,ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI,342556,1,2025,290332133.12
87547444000120,ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI,342556,2,2025,624747214.0600001
87547444000120,ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI,342556,3,2025,984734654.0699999
